id,max_level,mpp,ppm,type
0325a575-8d75-4f89-8528-f0ecd8f9e6b7,17,0.25,4032258.064516129,TS3
addeb833-423f-49d0-9c7e-88b1aa053f93,17,0.25,4051863.857374393,DX1
f65ec374-e46d-4b54-85f7-747b669065a6,16,0.25,4032258.064516129,BS3
debd39a9-5f73-46f0-b3e0-90874dc08e78,18,0.25,4051863.857374393,TS1
d5edbc1f-9d72-403e-af52-9d1c5ffb2e67,17,0.25,3992015.968063873,DX1
89390bcb-3498-4763-8403-0a9012e66aa5,17,0.25,3957261.574990107,DX1
c4a0c430-cb1e-4b55-8b73-c1ad1dc276b6,17,0.25,3957261.574990107,DX3
f16e8c1b-de75-4869-96e0-8148c14409ec,16,0.23,4301075.268817204,DX1
1c64cc30-5715-4106-b893-5677fe6e3f7f,17,0.25,4051863.857374393,TSB
8e659845-8289-4db4-a489-a637780a7950,16,0.50,2003205.1282051285,DX1
ab15b4e9-4554-4214-b0c5-d142b3aa23c7,17,0.25,3957261.574990107,DX1
2aefbd94-b3ef-4aba-b36f-a873b85d3a8a,17,0.25,3992015.968063873,TSB
10db7018-b216-4aa5-b565-67342e8ca372,17,0.25,3960396.039603961,TS1
08f09adc-95ba-491a-9f4d-d01fd9787b6f,16,0.23,4301075.268817204,DX1
ab1a7dbf-56b2-4531-b940-2dc5546c4119,18,0.25,4024144.869215292,BSA
c5fae5f6-db9a-4b48-87b9-e57190c8be3e,17,0.25,4024144.869215292,DX1
08154d7b-c302-40cd-91b1-705f2b1e6f48,17,0.25,4032258.064516129,TSA
3006a710-6b96-41f2-93fe-0d9ac351d6a4,17,0.25,4024144.869215292,TS1
aa3f0051-ea7f-47f2-a7aa-315c1bdc3f18,17,0.25,3992015.968063873,DX1
f07b502d-d3a1-49a6-824b-eaecd4034e7b,17,0.25,4024144.869215292,MSA
ac98281d-c024-44e1-aed3-084ec2ab474d,16,0.25,4032258.064516129,TSA
95d9235a-0371-4217-b89c-83153d856aeb,17,0.25,4051863.857374393,TS1
06d5917c-06d2-41ec-80f5-511d4d27b82d,17,0.25,4051863.857374393,DX1
5bb4109e-154c-4563-b4b1-cc8c4a3ef0d9,17,0.23,4301075.268817204,DX1
4cf1ccfa-2ad2-4357-96a6-6d5beb85bbf7,17,0.25,4032258.064516129,TSA
592c1c53-1196-435b-b278-44fd31394ee8,17,0.25,4071661.2377850167,DX1
e491d26a-6a4e-46ab-8070-628ae6dbcc09,18,0.25,4051863.857374393,TS1
dbc1e046-61ad-4433-bca7-3427cec6d465,17,0.25,4024144.869215292,DX1
495ad5db-f0a7-4001-ae52-58b7c6920423,17,0.25,4032258.064516129,TSC
c2d93ecc-ec8e-46c6-9d51-3dc71be1d252,17,0.25,4051863.857374393,DX1
7f176f9d-c842-46e0-8841-bd8741a8b584,16,0.25,4051863.857374393,TSA
7dd1a27f-583a-44b2-9317-eacc42c7cff3,17,0.25,4024144.869215292,TSB
8c667a14-8abb-4398-933b-3f85ae68ef60,17,0.25,4032258.064516129,DX1
fd27d12b-3a78-4019-9587-991b672df809,17,0.25,3957261.574990107,DX1
8c3402f0-f627-4b42-9f08-3d48c75beeae,17,0.25,3992015.968063873,BS1
a49676d1-f10e-4eec-ab52-1e022e3b3a95,17,0.25,3992015.968063873,TSA
56434814-cda8-4ee1-aafe-72d8c6729c97,18,0.25,4024144.869215292,BSB
8cb31f94-6d73-43fe-9daf-9b74d6720891,16,0.50,2003205.1282051285,DX1
fb9961aa-e11f-4f75-bc5a-990e9302ae6e,17,0.25,4051863.857374393,DX1
c0d9b261-6a15-4d43-91ad-95aed64c76d0,17,0.25,4024144.869215292,BS1
be10c776-5ebf-46bb-b884-215aaa08a75e,17,0.25,3992015.968063873,TSA
c30133b9-3e6a-44b4-812f-a003e698225c,17,0.25,4070004.07000407,DX1
7802781b-5141-4f48-ab3c-e8b86899e639,17,0.25,3957261.574990107,DX1
ded4b101-48f5-42f8-afb4-71de8d30ec4e,17,0.25,3957261.574990107,DX2
e19be2bd-3482-4612-b9de-5027eae356f7,17,0.25,4024144.869215292,DX1
4f62974e-1d20-485c-ad58-d77d4e3ed341,17,0.25,4056795.131845842,TS2
5842c25e-2a5c-45ed-9e0c-bff9f66e4208,17,0.25,4071661.2377850167,TS1
bdd2a9d5-bf01-4e34-a4d4-590ae5a288bc,17,0.25,4024144.869215292,MSB
47d406bd-7e27-46ee-8194-20a90403b65e,17,0.25,4051863.857374393,DX1
3985ea64-d68f-4539-a4d3-65ff4a7b98be,17,0.25,4032258.064516129,DX1
a3cfa10e-c7b3-4f20-98e6-f1d3b90f798f,17,0.25,4032258.064516129,TSA
0cc4c2da-c3aa-401e-a556-308bb910f12a,17,0.25,4032258.064516129,TSA
2236fd2e-75c1-42f7-b3f7-28ca39198e38,17,0.25,4051863.857374393,TS1
7b58dd53-0764-466d-ba8a-630f5401dd65,17,0.25,4024144.869215292,DX1
7bd6227d-37b9-48a7-b7b9-beee28da363b,17,0.25,4024144.869215292,TSA
1e9aed39-01ea-4a25-b1a1-14b7ab37b982,17,0.25,4051863.857374393,DX1
faa2a741-b0f2-4060-86a3-fb3c574886c7,17,0.25,4071661.2377850167,TS1
b989a1b0-6e12-4a74-a652-b3db910e1070,18,0.25,3992015.968063873,BSA
a1564975-2957-4a72-8e76-d1500c304b06,17,0.25,4032258.064516129,BS1
3f3a6de8-c315-47b9-ac06-65750905c290,17,0.25,4051863.857374393,TSF
742e81be-ad02-4e99-bc69-9cb1d44228ca,16,0.25,4051863.857374393,DX1
09a0d4a4-fa07-43c9-aed5-c292baa229cf,17,0.25,4071661.2377850167,DX1
d15f6213-f780-4794-8ad3-ad9fd635f9b2,17,0.25,4024144.869215292,DX1
77efa3ed-8c08-4a9b-b484-f31cf1c99bc0,18,0.25,4024144.869215292,TSA
9aedc389-5f62-4797-962b-bc84cf6c75ad,17,0.25,4032258.064516129,TSA
8445cfc1-a20a-4b5b-861a-ae8412f4d497,17,0.25,3992015.968063873,DX1
288f54c8-b143-4882-93f9-de08c9187c60,18,0.25,3992015.968063873,DX1
b997c3c7-af51-413c-9a06-e9582bc010e9,17,0.25,4024144.869215292,DX1
03a8c4d5-150a-4709-a771-1021270070e0,17,0.25,3992015.968063873,TSA
5259d94a-4721-40d1-a099-72c2b6883c00,16,0.25,4024144.869215292,MS1
e9de6e0e-f832-4454-8cd8-894af514db65,16,0.23,4301075.268817204,DX1
f8f16824-4f10-4b71-a8fc-0a2c3176c16a,16,0.25,4024144.869215292,TSA
b8c35108-a111-4704-b615-89f896370eb4,17,0.25,3992015.968063873,TS1
f05432cd-d147-4648-b32f-d2b3d16bd5ee,16,0.25,4051863.857374393,BS5
4daf9340-64ef-4362-b790-fd74632fe192,16,0.23,4301075.268817204,DX1
aef825ae-1b7a-4f6e-9c91-0875301eee06,17,0.25,4024144.869215292,DX1
e4d01348-8271-46e5-ada0-832e9656809e,16,0.25,4070004.07000407,DX1
3d15211e-e283-44b8-b673-e73ca65572a6,16,0.23,4301075.268817204,DX1
79a71782-0a93-4ef1-bb83-67cf38123008,15,0.25,3968253.9682539687,DX1
3fd44a43-540c-44da-b5e6-c0a5637c6c93,18,0.25,4024144.869215292,TSA
588332a1-7a99-43d8-a67e-917ace6b8c6d,17,0.25,3992015.968063873,BSA
324df205-a5fd-4252-9862-33d9c0ac58f7,17,0.25,3992015.968063873,TSA
a8bd3cf6-23b8-49a6-b337-9d450193aa7d,17,0.25,4024144.869215292,DX1
a6126421-0b08-47f8-bd5e-3147ba8c9f96,17,0.25,3957261.574990107,DX1
96d9e786-2cf4-4edc-9bb5-51708b81ddbf,17,0.25,4024144.869215292,MS1
a0d2e679-aba6-49a2-9ca5-0182cf394eee,17,0.25,4051863.857374393,TS2
1d22e58e-1347-47d8-9231-c52ac5b79723,17,0.25,4032258.064516129,TSD
1ec22f2f-2ef9-4f4b-8885-084f96267ade,17,0.25,4051863.857374393,TS1
7846cf1d-aab1-4e14-9f18-f5f7ca4a52bc,17,0.25,4024144.869215292,TSC
ecf2d2d4-5d3d-4514-b623-d58e366949f6,17,0.25,4071661.2377850167,DX1
9fa6af5e-5023-47ac-88e1-219b08a06d61,17,0.25,4024144.869215292,DX1
0e009ece-318f-4fcb-886e-cf3985c66e3b,16,0.25,4051863.857374393,TSA
d9f17d03-ecc6-4a5a-934d-6438641c976c,17,0.25,4051863.857374393,TSA
41f5232a-95f7-409b-a37e-071219c9725c,17,0.25,4051863.857374393,DX1
83328170-e482-48b7-b972-fe82423434eb,17,0.25,4071661.2377850167,DX1
14a9f1fa-3ec1-4b42-bbf4-9290b0382f92,17,0.25,4024144.869215292,DX1
17dc3b95-b7cb-437d-8bb0-055a385065e6,18,0.25,4024144.869215292,BS1
a5abd9c6-dfa2-4fc0-8ee5-bdfff7f15997,16,0.25,3968253.9682539687,DX1
979d3b3b-2196-47c0-af7e-112aa17cb95a,17,0.25,3992015.968063873,DX1
c68f6717-998b-4cdd-aa52-d2457e4f7675,17,0.25,3992015.968063873,BSA
ff107878-e741-4676-a5de-51d642bb0cd3,17,0.25,4051863.857374393,TSA
6d8e700d-897f-4950-b3d3-dabcabc2b6ac,17,0.25,4056795.131845842,TSB
01dbcd23-40da-4f7e-9c48-8cdf11724863,16,0.50,2003205.1282051285,DX1
c88e50ae-968b-4105-b7d9-e150c4c2c061,17,0.25,4024144.869215292,BSB
16d9a36e-27db-4453-8f60-3e067a4ed7f9,17,0.25,4024144.869215292,BS1
1f655c4a-0e64-4d6e-b016-b134905d773b,17,0.25,4032258.064516129,DX1
ffd2e03b-702b-4a89-a3bc-25e3503e7a3c,17,0.25,4051863.857374393,DX1
49042e4d-b8c6-452b-a7ec-c9c99558dacc,17,0.25,4056795.131845842,TSC
9636dac6-5a48-4da4-aae5-81614e50d918,18,0.25,4024144.869215292,BSA
471afecc-f0fb-4862-8474-b698feb6f2cb,18,0.25,3992015.968063873,DX1
67c1649d-a677-453e-b731-89a08b4f8798,18,0.25,4051863.857374393,DX1
9ae31af4-a197-4133-99fd-eb54e1b0b899,17,0.25,4032258.064516129,DX1
ef35617d-aa6f-4458-a7e0-4eaffc5eb2f6,17,0.25,3957261.574990107,DX2
eaf9abed-214b-4933-a4e4-1286b36d5f73,17,0.25,4051863.857374393,DX1
09ff00ef-b6ac-4602-b85d-b4ebefb7727e,17,0.25,4024144.869215292,BSA
ed34de94-1c3b-41ad-ba7e-872d28c89f37,17,0.25,4071661.2377850167,TS1
ed2a1195-cf9f-443c-8d44-9966f576608b,18,0.25,3992015.968063873,DX1
aade370c-9fc5-4db7-ab6e-a87a59c09912,17,0.25,4024144.869215292,TSA
fa83738a-c9f2-433e-9050-54d0e90e3092,17,0.25,4051863.857374393,DX1
1d11653b-2aff-4f2b-9cd7-e0c776bb22f8,17,0.25,4024144.869215292,TS1
c55fb4df-def7-4a46-a863-6bc6b04895bf,17,0.25,4032258.064516129,TSA
7a04924b-9be0-4500-9845-1df7d955a7cf,17,0.25,4071661.2377850167,TS1
bf4c4578-c186-49b8-88ee-b9dea446c6c8,17,0.25,3957261.574990107,DX4
b5c35572-22e5-4d00-8019-c9f0c400da43,17,0.25,4024144.869215292,BSA
a814e209-e2b7-4438-ba31-5d601b5d0cee,17,0.25,4032258.064516129,TSA
dadd0008-bfb0-4517-8cd3-7e2fe3e2fd89,17,0.25,4032258.064516129,TSA
9669fa88-dfcb-417b-928a-3dad90f86ca1,17,0.25,3992015.968063873,TSA
359d9172-a390-48b5-9c2c-23c18cf152b8,17,0.25,4056795.131845842,TS1
573b78d5-c2c3-41eb-a88d-e75c189fca19,17,0.25,3992015.968063873,BSB
bcd6977f-b269-48c4-b088-ddf8d6d95240,18,0.25,4051863.857374393,DX1
11512d52-3fcc-43c3-a5d3-4222aa697a0f,17,0.25,4032258.064516129,TSA
fa4b874e-01b5-49a4-8b90-ab377b0cea15,17,0.25,4032258.064516129,TSA
d01bcc03-8923-4efb-b073-077e044410a1,17,0.23,4301075.268817204,DX1
0c8baefa-396e-4387-95a4-e0dad43cebc3,17,0.25,3992015.968063873,TS1
f463aa3c-297d-42a4-9d9d-867e4f527dd7,16,0.25,3968253.9682539687,TS1
8cb1955a-7d22-4be8-b3c2-46f3f126fa0a,17,0.25,4024144.869215292,TSA
33f7413f-6339-4389-98dd-eee280233684,17,0.25,4032258.064516129,DX1
35904d0b-d932-40f1-8f4c-fd1358a6664e,18,0.25,4024144.869215292,BSC
b4933602-8515-40e5-9b4e-ec236e9b72f7,16,0.23,4301075.268817204,DX1
1ffb740d-8db1-4ca4-be27-0a2bd5492592,17,0.25,3992015.968063873,TS1
fe00c177-7dc9-4715-8eb7-64dae78e5111,16,0.25,4032258.064516129,TS1
4f05f1e5-9e33-47ce-88ce-2106022ff892,18,0.25,4051863.857374393,DX1
57ef27eb-80f1-479f-9fd0-5fc78ec15cdb,17,0.25,4024144.869215292,BSA
33e614a6-2488-4ffc-8c09-ba4fcf235d74,18,0.25,4032258.064516129,DX1
c63804fe-7790-4c8e-8735-1842fac15b9a,17,0.25,4024144.869215292,TS1
94f5dddb-2633-4689-bbbf-708f95c0ae3e,17,0.25,4071661.2377850167,TSA
c734fc51-4151-4107-907d-bc565f3b77a4,17,0.25,4032258.064516129,TSA
2d9ce6c5-b484-4d2a-ac03-91965f4cad76,16,0.25,3968253.9682539687,DX1
4f1008ed-f46c-476a-9330-244bc8b0218f,17,0.25,4056795.131845842,TSB
79fe04f7-1fe8-4b32-bdd4-b299ed12f4d5,18,0.25,4024144.869215292,TSA
4f2531ef-4d46-4f72-b488-d7dab4b0dd29,17,0.25,4032258.064516129,TSA
d2d43332-6848-4e05-908a-9b8095d4aedf,15,0.25,4070004.07000407,DX1
09f954a7-0af6-487c-a096-6cff0d434785,18,0.25,4024144.869215292,TSA
49c5b906-9283-468b-919c-3e13ca9a6e88,16,0.25,4032258.064516129,DX1
dc155ae9-3151-49b8-8b83-990e81691464,18,0.25,4032258.064516129,DX1
e49fbc73-c083-4d84-a664-24cf3f9be746,17,0.25,4024144.869215292,TSA
356e9722-e07e-4a4d-95c1-5c3a16e124e0,18,0.25,4024144.869215292,BS1
9700a802-cf40-4bc4-8800-d646634e01d1,17,0.25,3957261.574990107,TSA
0594397e-7dc7-496d-9882-93faa45deefb,17,0.25,4051863.857374393,TSA
c29d846a-6d7e-42ad-83ce-d625cb6178e8,18,0.25,4024144.869215292,BSA
34d70748-8514-47a8-ad6d-f6242aeb36a2,18,0.25,4024144.869215292,TSA
2b3c826b-ec71-4fdc-85fb-8bb5ddbdef70,17,0.25,3960396.039603961,TSA
7f721260-a206-48a6-a8d1-a66709e8de51,18,0.25,4024144.869215292,TSA
4f264a73-b127-4a75-9a9b-d435ac1a43d9,17,0.25,4024144.869215292,TSB
5b3bdbef-64df-4735-99d7-816686a43ab7,17,0.25,4024144.869215292,TSA
fe49141b-b4f7-451a-b808-fde9320683f4,18,0.25,4024144.869215292,BSB
ab91bc04-09d1-455a-958b-cb7fcdc17e02,18,0.25,4024144.869215292,TSA
e276d866-3e9d-45f5-8861-f00b0d375f4e,17,0.25,3992015.968063873,TSA
55e7bd3e-9c76-4901-936a-7c9da9df40d1,17,0.25,4024144.869215292,TSA
c7fc4460-8987-4996-8abb-0f52c7e348c2,17,0.25,4032258.064516129,DX1
852730fe-0649-437d-8e65-57c424bd7c96,18,0.25,4024144.869215292,TSA
0abd789c-4899-484a-a4b1-de431a9d7f35,17,0.25,4024144.869215292,TS1
b5a51777-e0b0-43cc-832c-6e5889a0b948,18,0.25,4024144.869215292,BSA
e7d1ac4e-b60c-4fd2-beef-2abd5e4571f6,17,0.25,4032258.064516129,DX1
4ffc6737-cc10-4394-b543-593e7f3ccedd,17,0.25,4024144.869215292,DX1
910cfcf3-d548-45b3-b5d0-9b917bdeee10,17,0.25,4051863.857374393,TS1
15fe3754-8e3b-46b6-ac64-7eedb43f4408,17,0.25,3992015.968063873,TSA
eb11b68f-3c11-466f-963b-a09f10047b7a,18,0.25,4032258.064516129,DX1
9157b6b8-493c-4fff-a855-c4291c267c6c,17,0.25,3992015.968063873,TSA
b3515f78-9ca4-4d0c-be46-d08b6eea9214,18,0.25,3960396.039603961,TS1
9ed24347-175f-4f27-add3-e07b7b70f29c,17,0.25,4024144.869215292,TSA
08a55811-3ec5-4bdc-af77-7ce3f086250d,16,0.25,4032258.064516129,DX1
4bf784ec-1b5f-4988-a628-966f5b8061b2,17,0.25,4071661.2377850167,DX1
2c3dea2c-5ce6-4de5-ad15-b3f9416b0ab4,17,0.25,4024144.869215292,DX1
7557f0e7-7ca5-4eb5-941f-c664c2001d7c,17,0.25,4024144.869215292,TSB
83aa45a7-b531-42da-ba40-c0e14ed36f26,17,0.25,4051863.857374393,DX1
0afa2925-d2c1-4949-bde4-a85f084641dd,17,0.25,4071661.2377850167,TSA
65b2c1cb-0206-437d-91c3-374cab1d32ac,16,0.25,4032258.064516129,BS2
b576aac5-e80f-4ee2-a4bb-87d8de1c770c,18,0.16,6083835.249741438,DX1
2538e48d-b35f-4091-82d8-66b0d6c0a9c6,18,0.25,4024144.869215292,BSA
39e6f956-7213-4852-b0f0-83a1115b3fed,16,0.25,4032258.064516129,BS1
00e6e6d9-b58c-472a-94b4-c4ea1e3ae9fc,18,0.25,4024144.869215292,TSA
f89d1901-eb97-4a7b-9330-cfaa9d73ab20,18,0.25,4056795.131845842,DX1
20a8b48f-3c56-44e4-a4f3-763e118837d0,17,0.25,4024144.869215292,BSA
c0771f84-757a-417d-8841-73735b256322,17,0.25,3957261.574990107,DX1
414db8bf-936e-443e-b4ba-3e8c9ed35571,17,0.25,3957261.574990107,TS1
6764c908-319f-4909-b43e-310ecd967a48,17,0.25,3992015.968063873,BS2
c7506dad-edb6-4ac2-90fc-a08ca5b8c513,16,0.25,4051863.857374393,BS6
9813f5fd-cc1c-4a92-91a9-87a20a7d0938,15,0.50,1994017.946161516,TS1
7721678a-7a5b-47d8-8f6b-251ce83c5b75,18,0.25,4024144.869215292,TSA
baf6eef1-9c9e-4022-b19d-c1f1e438ed93,17,0.25,4051863.857374393,DX1
54347808-f320-49a9-a111-3a6885d2c33e,17,0.25,4024144.869215292,TSA
8b2e8b2a-a0d7-4dbf-81fe-a068e0cddf4c,17,0.25,4024144.869215292,BSA
ed5d3713-7b8c-4a5f-b23a-2adcdfa0f50c,17,0.25,4024144.869215292,TSA
b0ec55e2-0486-43bf-83d1-3a7ed0eb86a4,17,0.25,4032258.064516129,TS1
891c5178-53ba-496f-9025-fd20056e65a5,17,0.25,4032258.064516129,DX1
eec31bb3-5538-4958-a1f7-6ee95728ecc2,17,0.25,4051863.857374393,DX1
a68c54af-194d-49ef-b76c-4be3537d9d78,17,0.25,4051863.857374393,DX1
f0fedcbc-9120-4494-bd1a-fd2773acc964,17,0.25,4051863.857374393,TSA
1d85ee91-e92b-44b5-924f-c3fc834f841c,17,0.25,4024144.869215292,BSA
e35d32f6-a1a2-4f10-80e8-f8d23c41dbd1,16,0.25,4032258.064516129,TS1
8f205b30-cacd-4e04-8f1d-d89f0a8a4de6,17,0.25,4024144.869215292,TSA
64ed8ea4-00a2-4059-a2a0-897f144a6975,17,0.25,3992015.968063873,BSA
f6830586-1dc2-4cfd-8d99-b4b7c9161341,17,0.25,3957261.574990107,DX2
161e66b9-29e7-458b-b5a9-1c5c8a4be659,17,0.25,4051863.857374393,DX1
0bacbe82-3a58-4fa6-8eed-ca29c81d7164,17,0.25,4024144.869215292,MSB
049e89f1-a04c-4f6e-a5a5-d930bba27630,17,0.25,4024144.869215292,TSA
b41491d7-b3ba-4b3d-8740-44aa9384bb66,17,0.25,4024144.869215292,TS1
88ea094c-fd48-465b-a939-13dc9f1e1d64,17,0.25,4024144.869215292,BSA
13078574-0f19-4851-a085-493e7f95f59d,18,0.25,4032258.064516129,DX1
40dcb3e6-1a31-44e9-8f8c-7f3a8639c7e3,17,0.25,4024144.869215292,BSA
95ff8d8c-f9d3-40cd-8fd8-232b3163e680,18,0.25,4032258.064516129,DX1
bbf464b9-dade-415c-8109-1fbab30ea575,17,0.25,4032258.064516129,TS1
c9cbbc3c-59bd-4571-8379-5f025022de90,17,0.25,4032258.064516129,TS1
cf681f8e-9db4-4650-a627-d36f7e044fb3,17,0.25,3960396.039603961,DX1
c143f1ce-358f-4da9-8d39-7dcc7728f242,17,0.25,4024144.869215292,TSA
4fa9d2cb-379e-4183-b5c6-a8ba2a15ee57,17,0.25,4051863.857374393,DX1
36b12972-e8b5-4bf9-b90f-a43619390e25,17,0.25,4024144.869215292,TSA
4be9fbdf-b503-4fe7-bb12-c53839778922,17,0.25,4051863.857374393,TS1
9e4e1b4c-8d44-4bdc-8b9a-272a6c13e7ae,17,0.25,4024144.869215292,DX1
138b5ff1-182c-42c3-ba66-1712bc57a87c,17,0.25,4024144.869215292,TSA
bd4a095f-124c-4d64-a04f-9f4bad544e85,18,0.25,4024144.869215292,BSA
7843184b-f710-41e6-85b5-cb7c1582bdad,18,0.25,4056795.131845842,TS2
12d4bce6-d040-433d-8f21-08d0567227d5,18,0.25,4024144.869215292,TSA
f630a973-0f94-415f-af54-729b20b431cf,16,0.25,3992015.968063873,TS1
984be8a2-6d98-49dd-863a-d20dfc1c9c88,17,0.25,3957261.574990107,DX1
cb22fc6e-342e-4a55-a754-66679f4a42c0,17,0.25,4024144.869215292,TSB
4eedad9e-2464-4573-a937-302fbdce6a46,17,0.25,3957261.574990107,DX2
fc58fcaf-c3da-4b90-9676-e75f51822990,17,0.25,3957261.574990107,TSC
a18c60c5-3053-477a-b892-305bf4e5bfe7,17,0.25,4051863.857374393,DX1
5ec3d38f-d737-4eba-ba83-a7dd26bb4787,17,0.25,4032258.064516129,TSA
5032b8ff-1d90-4a03-a094-7bfcfca8bad0,18,0.25,4032258.064516129,DX1
16860da1-7640-421d-b367-f14dd5bcc90a,17,0.25,4024144.869215292,DX1
d21ef8d1-4f43-419b-9d92-efbf78907374,17,0.25,4024144.869215292,MSA
d8a12f05-33dd-4c62-9699-73218940b95e,17,0.25,4024144.869215292,BSA
1bd5b6c1-6d87-45fe-9590-09c216a2045f,17,0.25,4032258.064516129,TSA
363e72db-7642-4be2-b370-27a8d2a104c5,17,0.25,4032258.064516129,DX1
9d6a34e2-4f34-4a0b-b65b-7fa44348146b,18,0.25,4024144.869215292,BSA
a3c1e86d-74f6-4eee-a5ea-0913dcf39fb5,18,0.25,4024144.869215292,TSA
5c8c6224-f72a-4372-83c1-66453dd0a6c1,17,0.25,4071661.2377850167,DX1
11805959-d536-41f3-818f-62677d0586bd,17,0.25,4024144.869215292,BS1
129b8ca3-6c27-4e4c-82bd-b1eb6cfb3868,15,0.25,3968253.9682539687,DX1
cf0922fb-94e8-4b02-8fc5-d51159fb6602,17,0.25,4024144.869215292,BSA
347d673d-e9b2-4f23-b49d-f2dc86a69efa,17,0.25,4024144.869215292,BSA
31f674af-76c1-4db8-bec8-6ecb006325e9,17,0.25,3992015.968063873,TS1
c94cfb8f-aa61-488b-9654-2b480ac11ea6,17,0.25,4024144.869215292,TSA
0323e070-884a-4da1-b9ef-b8ea99a5c1de,17,0.25,4071661.2377850167,DX1
dd14e489-64e5-4055-a85d-160a7dee9ac6,17,0.25,4032258.064516129,TSB
d9ab7666-6cdd-4cb4-89fd-e7916e10986a,17,0.25,3966679.8889329634,DX1
10e65433-fb5c-4744-a894-1389cbe4ed55,17,0.25,4024144.869215292,BS1
70b4a1e7-785d-43bd-b28d-fd8c49a0c825,17,0.25,3992015.968063873,TS1
f05745bd-4371-431a-bd78-69f62e69f524,17,0.25,4032258.064516129,DX1
e22a8337-2bbe-4382-89da-7119e6d8aac6,17,0.25,4051863.857374393,TS1
47ce0c0f-a5df-4a84-b980-b7f4ebbbeb9d,18,0.25,4024144.869215292,DX1
8515f6c9-a30b-4900-929e-5c8819e5d25a,17,0.25,3992015.968063873,TS1
03795002-6fe6-459c-bbee-bab90f742133,17,0.25,4032258.064516129,TSA
7a91188d-2935-4fec-835e-2814f9c8a54d,15,0.50,1998001.9980019983,DX1
1068e47b-eee6-4ffd-970e-8e0a835bd3c1,17,0.25,4032258.064516129,TS1
c060bfbe-ff60-42f4-aa1d-79d3b551c67a,17,0.25,4032258.064516129,TSB
0f02454b-d62b-4fc8-9660-142e0ab066bf,17,0.25,3960396.039603961,DX1
6e47bddc-0509-4574-8cc8-0566a41a46e5,17,0.25,4024144.869215292,BS3
bd291e93-70a8-4a17-ac23-7e1145471217,17,0.25,4024144.869215292,BS2
1e3d7e89-ee2c-46fd-8697-2e62886657fb,17,0.25,4071661.2377850167,DX1
2481fb53-2c2b-42d0-b752-75cb5947ed98,18,0.25,4045307.443365696,DX1
fae3ca6e-a673-47a4-97d8-7e9daeaf2115,17,0.25,4032258.064516129,DX1
a5214875-419f-4874-b693-656638dd58e6,17,0.25,4024144.869215292,BSB
f4b618f4-7ef3-4101-baf1-f21530e23775,17,0.25,4032258.064516129,DX1
d1138631-5e19-41cd-93ea-4652573f9bea,17,0.25,4024144.869215292,TSB
4ca8334d-01f8-4510-9268-cd34cf867e78,17,0.25,4032258.064516129,TSB
167a9c08-b93a-46ad-8333-dcbbba56301b,17,0.25,4032258.064516129,TSA
7c9cd2fc-8e4b-4867-b090-d11e0ed1d253,17,0.25,4032258.064516129,BSA
61d03f55-56d6-475f-b390-090320d0ed2d,16,0.50,2003205.1282051285,DX1
092a3224-3d89-4028-bff6-a6b36cd5e5bc,17,0.25,4051863.857374393,TS1
449e8673-9900-43fb-8ee4-dde858568ea0,17,0.25,3968253.9682539687,DX1
4e4a1b9c-b4d6-4932-b625-403d7da4db8b,18,0.25,4024144.869215292,TSA
11faafb6-b10a-49a5-a55d-d6b9ec843ae8,17,0.25,4024144.869215292,DX1
d785a695-0a0e-43b4-9cc3-e8515079411d,18,0.25,4024144.869215292,BSA
d5077222-c048-4694-b7aa-7d5a47d13dc3,17,0.25,4024144.869215292,TSA
9aba5e69-27d3-46f1-9961-d9e8647e7f9b,17,0.25,4051863.857374393,DX1
c20d7345-64bf-47d8-b02f-ced32d5559bd,17,0.25,4071661.2377850167,TSA
6eb05a1c-9ca7-483c-8c0f-858652cc6d5b,16,0.25,4032258.064516129,TS1
949a4e4a-824a-422c-ab4f-e1860818074c,17,0.25,4024144.869215292,DX1
7618b34e-0f61-447d-90bf-bbde1d916687,17,0.25,4032258.064516129,MS1
caf3c564-e179-4b9e-a289-db2555352577,18,0.25,4024144.869215292,TSA
71aaec07-e27e-4328-88db-9ba29e969835,18,0.25,3957261.574990107,DX2
794f678f-c98e-4a26-9897-7ca452a63145,17,0.25,4056795.131845842,TSA
196c969a-dbd8-4555-a88b-042e8a68f56f,17,0.25,4024144.869215292,TSA
c91cfb60-f89d-4c63-8757-9bc367bad880,17,0.25,4024144.869215292,TSA
641e32a0-9454-4010-a2ba-edfe12fc1f68,17,0.25,4056795.131845842,TSA
763a8540-c78d-4718-96ff-d2c926cf5390,16,0.23,4301075.268817204,DX1
07e24277-17a0-4442-9d56-b235c93e4142,18,0.16,6083835.249741438,DX1
4f384db3-7ee8-4613-bde3-d4924dc666b3,17,0.25,4024144.869215292,BS1
19f7acf1-9555-45b9-819e-026a6a09a154,16,0.25,4071661.2377850167,DX1
28d38a41-56c6-4ad7-b75c-81b8ff342283,17,0.25,3957261.574990107,TSB
21066ca2-c9b6-4815-986f-e6182ca52112,16,0.25,3960396.039603961,DX1
a7c25194-f37f-4559-9126-3c2e25face93,17,0.25,4056795.131845842,TSA
7d6fb9c7-888f-4fd5-a6ae-62a4d7efdeca,17,0.25,3992015.968063873,DX1
9c8c8490-abaa-4a61-a248-4902d9da82c8,17,0.25,4051863.857374393,DX1
8d848105-5061-4533-bc99-d5d452bd6ae8,17,0.25,4032258.064516129,TS1
