,number,values_0,values_1,datetime_start,datetime_complete,duration,params_epochs,params_init_weights,params_log batch size,params_lr,params_weight_decay,system_attrs_nsga2:generation,state
49,49,0.6872250240725797,0.9708788060678817,2023-10-06 23:00:30.413652,2023-10-06 23:26:58.883161,0 days 00:26:28.469509,60,xavier,2,0.00046674745886043597,0.003229868939754273,0,COMPLETE
50,50,0.37583570881214917,0.9722596153846155,2023-10-06 23:26:58.886336,2023-10-06 23:33:55.930171,0 days 00:06:57.043835,15,xavier,2,0.0001242061204493064,0.001229092766336332,1,COMPLETE
51,51,0.6362761952578587,0.9641641910887543,2023-10-06 23:33:55.940504,2023-10-06 23:36:41.162883,0 days 00:02:45.222379,5,kaiming,0,0.00014197952894443193,0.001241453522693912,1,COMPLETE
52,52,0.289921649871394,0.9,2023-10-06 23:36:41.168131,2023-10-06 23:55:09.942797,0 days 00:18:28.774666,40,xavier,5,5.368290757768734e-05,0.00033193425645796287,1,COMPLETE
53,53,0.5114419932149119,0.9729869281271288,2023-10-06 23:55:09.946336,2023-10-07 00:08:33.679965,0 days 00:13:23.733629,30,xavier,0,6.0154819640465526e-05,0.0006308405689409434,1,COMPLETE
54,54,0.41368438527195917,0.9833333333333332,2023-10-07 00:08:33.684379,2023-10-07 00:15:21.231463,0 days 00:06:47.547084,15,xavier,4,0.00014338158524338532,0.0007262178346359084,1,COMPLETE
55,55,0.5656030683899254,0.9823656455589228,2023-10-07 00:15:21.235467,2023-10-07 00:29:28.431469,0 days 00:14:07.196002,30,kaiming,2,0.0001992823160576297,0.000981183883702343,1,COMPLETE
56,56,0.7186012136483442,0.85,2023-10-07 00:29:28.436023,2023-10-07 00:56:47.230778,0 days 00:27:18.794755,60,xavier,5,0.0001992823160576297,0.000981183883702343,1,COMPLETE
57,57,0.4345919209149997,0.971130690038253,2023-10-07 00:56:47.238887,2023-10-07 01:01:50.366380,0 days 00:05:03.127493,10,xavier,2,0.00018046981022387727,0.0001195597551431321,1,COMPLETE
58,58,0.3353275736860398,1.0,2023-10-07 01:01:50.369803,2023-10-07 01:06:47.598975,0 days 00:04:57.229172,10,xavier,4,0.00014338158524338532,0.0067921480427399865,1,COMPLETE
59,59,0.354022096987189,0.9689591226626831,2023-10-07 01:06:47.601827,2023-10-07 01:28:37.184172,0 days 00:21:49.582345,40,kaiming,2,2.7053884969160524e-05,0.000981183883702343,1,COMPLETE
60,60,0.5609735413771497,1.0,2023-10-07 01:28:37.187489,2023-10-07 01:59:09.716959,0 days 00:30:32.529470,60,kaiming,4,0.0001344982677582207,0.009272414151541246,1,COMPLETE
61,61,0.26784507971199545,0.9834988226059653,2023-10-07 01:59:09.720228,2023-10-07 02:18:45.000353,0 days 00:19:35.280125,25,xavier,2,2.7053884969160524e-05,0.004763755525421821,1,COMPLETE
